ros_time_s,collector_elapsed_s,exploration_elapsed_s,map_width_cells,map_height_cells,map_resolution_m,total_cells,known_cells,unknown_cells,explored_area_m2,initial_explored_area_m2,newly_explored_area_m2,known_fraction,coverage_pct,path_length_m,area_per_second,area_per_meter,goals_seen,goals_succeeded,goals_aborted,goals_canceled,goal_success_rate
49.254,0.0,0.0,111,102,0.05000000074505806,11322,1181,10141,2.9525000879913574,2.9525000879913574,0.0,0.10431019254548667,,0.0,0.0,0.0,0,0,0,0,0.0
52.719,3.4650000000000034,0.0,111,102,0.05000000074505806,11322,1181,10141,2.9525000879913574,2.9525000879913574,0.0,0.10431019254548667,,0.0,0.0,0.0,0,0,0,0,0.0
57.717,8.463000000000001,0.0,111,102,0.05000000074505806,11322,1181,10141,2.9525000879913574,2.9525000879913574,0.0,0.10431019254548667,,0.0,0.0,0.0,0,0,0,0,0.0
62.718,13.464000000000006,4.989000000000004,111,102,0.05000000074505806,11322,1181,10141,2.9525000879913574,2.9525000879913574,0.0,0.10431019254548667,,0.6051605381219105,0.0,0.0,1,1,0,0,1.0
67.716,18.461999999999996,9.986999999999995,111,102,0.05000000074505806,11322,1181,10141,2.9525000879913574,2.9525000879913574,0.0,0.10431019254548667,,1.146722916583909,0.0,0.0,2,1,0,0,1.0
72.678,23.424,14.948999999999998,111,102,0.05000000074505806,11322,3635,7687,9.087500270828606,2.9525000879913574,6.135000182837249,0.32105635046811515,,2.1446715102868494,0.4103953564009131,2.8605780201820714,2,2,0,0,1.0
77.682,28.428000000000004,19.953000000000003,111,102,0.05000000074505806,11322,4447,6875,11.11750033132732,2.9525000879913574,8.165000243335964,0.3927751280692457,,3.1302680158270872,0.4092116595667801,2.608402923344756,3,2,0,0,1.0
82.674,33.42000000000001,24.945000000000007,111,103,0.05000000074505806,11433,5688,5745,14.220000423789028,2.9525000879913574,11.26750033579767,0.4975072159538179,,3.7812552917054996,0.4516937396591568,2.9798306293980934,3,3,0,0,1.0
87.678,38.424,29.948999999999998,111,103,0.05000000074505806,11433,6398,5035,15.99500047668815,2.9525000879913574,13.042500388696793,0.5596081518411615,,4.160579048443537,0.43549034654568747,3.1347800959522596,4,3,0,0,1.0
92.676,43.422000000000004,34.947,112,103,0.05000000074505806,11536,7520,4016,18.800000560283664,2.9525000879913574,15.847500472292307,0.651872399445215,,5.110609200580224,0.4534724145789998,3.10090242675826,4,3,0,0,1.0
97.671,48.41700000000001,39.94200000000001,112,103,0.05000000074505806,11536,7959,3577,19.897500592991715,2.9525000879913574,16.94500050500036,0.6899271844660194,,5.658897019136539,0.42424016085825333,2.994399871158268,4,4,0,0,1.0
102.669,53.415,44.94,112,103,0.05000000074505806,11536,7959,3577,19.897500592991715,2.9525000879913574,16.94500050500036,0.6899271844660194,,6.211265989211201,0.3770583111927094,2.7281073672313116,5,4,0,0,1.0
107.649,58.395,49.92,112,103,0.05000000074505806,11536,8141,3395,20.35250060655177,2.9525000879913574,17.400000518560415,0.7057038834951457,,6.711133417924762,0.3485577026955211,2.592706691255275,5,5,0,0,1.0
112.65,63.39600000000001,54.92100000000001,112,103,0.05000000074505806,11536,8344,3192,20.86000062167645,2.9525000879913574,17.90750053368509,0.7233009708737864,,7.630921800991416,0.32605925845642086,2.3467021417200913,6,5,0,0,1.0
117.651,68.39699999999999,59.922,112,103,0.05000000074505806,11536,8344,3192,20.86000062167645,2.9525000879913574,17.90750053368509,0.7233009708737864,,8.090425355460384,0.2988468431241463,2.213418917659128,6,6,0,0,1.0
122.652,73.398,64.923,112,103,0.05000000074505806,11536,8344,3192,20.86000062167645,2.9525000879913574,17.90750053368509,0.7233009708737864,,8.641712005890952,0.27582675683016944,2.0722167692556477,7,6,0,0,1.0
127.65,78.39600000000002,69.921,112,103,0.05000000074505806,11536,8454,3082,21.13500062987209,2.9525000879913574,18.18250054188073,0.7328363384188626,,8.815399133582039,0.2600434853889494,2.062583924602456,7,7,0,0,1.0
132.651,83.39700000000002,74.92200000000001,112,103,0.05000000074505806,11536,8517,3019,21.292500634565954,2.9525000879913574,18.340000546574597,0.7382975034674064,,9.78568050416728,0.24478792005785477,1.8741671096623702,8,7,0,0,1.0
137.652,88.398,79.92299999999999,112,103,0.05000000074505806,11536,8517,3019,21.292500634565954,2.9525000879913574,18.340000546574597,0.7382975034674064,,10.30799604825015,0.22947087254700899,1.7792013559888717,8,8,0,0,1.0
142.644,93.39000000000001,84.915,112,103,0.05000000074505806,11536,8546,2990,21.365000636726624,2.9525000879913574,18.412500548735267,0.7408113730929264,,11.373614939648109,0.21683448800253508,1.6188784873092368,9,8,0,0,1.0
147.645,98.39100000000002,89.91600000000001,112,103,0.05000000074505806,11536,8546,2990,21.365000636726624,2.9525000879913574,18.412500548735267,0.7408113730929264,,11.781633195584536,0.2047744622618362,1.5628139361557967,9,9,0,0,1.0
152.643,103.38900000000001,94.914,112,103,0.05000000074505806,11536,8561,2975,21.40250063784421,2.9525000879913574,18.450000549852852,0.7421116504854369,,12.068047255731793,0.19438650304331134,1.528830651627579,10,9,0,0,1.0
157.647,108.393,99.91799999999999,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.437011881232939,0.185301953119458,1.3779105589427463,10,9,0,0,1.0
162.645,113.39100000000002,104.91600000000001,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.17647451820303864,1.3727394000252526,10,10,0,0,1.0
167.646,118.392,109.91699999999999,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.16844528645969237,1.3727394000252526,10,10,0,0,1.0
172.644,123.39000000000001,114.915,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.1611190928233042,1.3727394000252526,10,10,0,0,1.0
177.648,128.394,119.919,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.1543958884896472,1.3727394000252526,10,10,0,0,1.0
182.646,133.392,124.91699999999999,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.1482184214461603,1.3727394000252526,10,10,0,0,1.0
187.644,138.39000000000001,129.91500000000002,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.14251626487926722,1.3727394000252526,10,10,0,0,1.0
192.645,143.39100000000002,134.916,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.13723354199494503,1.3727394000252526,10,10,0,0,1.0
197.646,148.392,139.91699999999997,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.13232845581158834,1.3727394000252526,10,10,0,0,1.0
202.647,153.393,144.918,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.12776191054106462,1.3727394000252526,10,10,0,0,1.0
207.645,158.39100000000002,149.916,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.12350249841104353,1.3727394000252526,10,10,0,0,1.0
212.646,163.392,154.91699999999997,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.11951561514740155,1.3727394000252526,10,10,0,0,1.0
217.641,168.387,159.91199999999998,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.11578243378727053,1.3727394000252526,10,10,0,0,1.0
222.645,173.39100000000002,164.916,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.11226927982603266,1.3727394000252526,10,10,0,0,1.0
227.646,178.392,169.91699999999997,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.10896496849514767,1.3727394000252526,10,10,0,0,1.0
232.644,183.39000000000001,174.91500000000002,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.1058514166983392,1.3727394000252526,10,10,0,0,1.0
237.645,188.39100000000002,179.916,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.10290913844121703,1.3727394000252526,10,10,0,0,1.0
242.646,193.392,184.91699999999997,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.10012600546077433,1.3727394000252526,10,10,0,0,1.0
247.647,198.393,189.918,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.09748944571757286,1.3727394000252526,10,10,0,0,1.0
252.645,203.39100000000002,194.916,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.09498963939230234,1.3727394000252526,10,10,0,0,1.0
257.646,208.39200000000002,199.91700000000003,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.09261343733544421,1.3727394000252526,10,10,0,0,1.0
262.641,213.38700000000003,204.91200000000003,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.09035586276933513,1.3727394000252526,10,10,0,0,1.0
267.645,218.391,209.916,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.08820195007426782,1.3727394000252526,10,10,0,0,1.0
272.646,223.39200000000002,214.91700000000003,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.08614953936538292,1.3727394000252526,10,10,0,0,1.0
277.647,228.393,219.918,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.0841904735028056,1.3727394000252526,10,10,0,0,1.0
282.645,233.391,224.916,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.08231962400091591,1.3727394000252526,10,10,0,0,1.0
287.646,238.39200000000002,229.91700000000003,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.08052906288699835,1.3727394000252526,10,10,0,0,1.0
292.644,243.39000000000001,234.91500000000002,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.07881574421297065,1.3727394000252526,10,10,0,0,1.0
297.645,248.391,239.916,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.07717284612860335,1.3727394000252526,10,10,0,0,1.0
302.646,253.39200000000002,244.91700000000003,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.07559704124985199,1.3727394000252526,10,10,0,0,1.0
307.647,258.393,249.918,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.07408430185816949,1.3727394000252526,10,10,0,0,1.0
312.645,263.39099999999996,254.916,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.07263177106101619,1.3727394000252526,10,10,0,0,1.0
317.646,268.392,259.91700000000003,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.07123428075804969,1.3727394000252526,10,10,0,0,1.0
322.644,273.39,264.915,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.06989034426812374,1.3727394000252526,10,10,0,0,1.0
327.645,278.39099999999996,269.916,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.06859541691411403,1.3727394000252526,10,10,0,0,1.0
332.646,283.392,274.91700000000003,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.06734760146440562,1.3727394000252526,10,10,0,0,1.0
337.644,288.39,279.915,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.0661450817276316,1.3727394000252526,10,10,0,0,1.0
