ros_time_s,collector_elapsed_s,exploration_elapsed_s,map_width_cells,map_height_cells,map_resolution_m,total_cells,known_cells,unknown_cells,explored_area_m2,initial_explored_area_m2,newly_explored_area_m2,known_fraction,coverage_pct,path_length_m,area_per_second,area_per_meter,goals_seen,goals_succeeded,goals_aborted,goals_canceled,goal_success_rate
132.735,74.85900000000001,64.93800000000002,112,103,0.05000000074505806,11536,8512,3024,21.280000634193424,2.947500087842346,18.332500546351078,0.7378640776699029,,9.013364541881147,0.2823077481035922,2.033924231197795,7,6,0,0,1.0
137.736,79.85999999999999,69.939,112,103,0.05000000074505806,11536,8512,3024,21.280000634193424,2.947500087842346,18.332500546351078,0.7378640776699029,,9.09000434179644,0.2621212849247356,2.016775774468779,7,7,0,0,1.0
142.731,84.85499999999999,74.934,112,103,0.05000000074505806,11536,8539,2997,21.347500636205083,2.947500087842346,18.400000548362737,0.7402045769764216,,9.791510142174547,0.245549424138078,1.8791790317521313,8,7,0,0,1.0
147.729,89.85300000000001,79.93200000000002,112,103,0.05000000074505806,11536,8550,2986,21.375000637024645,2.947500087842346,18.427500549182298,0.7411581137309292,,10.7102013854088,0.23053971562305828,1.7205559341103775,8,7,0,0,1.0
152.73,94.85399999999998,84.93299999999999,112,103,0.05000000074505806,11536,8553,2983,21.382500637248164,2.947500087842346,18.435000549405817,0.7414181692094314,,11.565358759651247,0.21705344859366582,1.593984322710429,8,7,0,0,1.0
157.731,99.85499999999999,89.934,112,103,0.05000000074505806,11536,8553,2983,21.382500637248164,2.947500087842346,18.435000549405817,0.7414181692094314,,11.632038387246189,0.20498366078908775,1.5848469490625698,8,8,0,0,1.0
162.729,104.85300000000001,94.93200000000002,112,103,0.05000000074505806,11536,8554,2982,21.38500063732267,2.947500087842346,18.437500549480323,0.741504854368932,,12.822514113485061,0.1942179723326204,1.4379005853532378,9,8,0,0,1.0
167.73,109.85399999999998,99.93299999999999,112,103,0.05000000074505806,11536,8560,2976,21.400000637769704,2.947500087842346,18.452500549927358,0.7420249653259362,,14.116426849315848,0.18464872014176859,1.307165102535962,9,8,0,0,1.0
172.731,114.85499999999999,104.934,112,103,0.05000000074505806,11536,8567,2969,21.417500638291244,2.947500087842346,18.470000550448898,0.742631761442441,,14.957808191043346,0.17601540540195645,1.234806618359275,9,8,0,0,1.0
177.732,119.856,109.935,112,103,0.05000000074505806,11536,8573,2963,21.43250063873828,2.947500087842346,18.485000550895933,0.7431518723994452,,15.686290728635017,0.1681448178550592,1.1784175666942043,9,8,0,0,1.0
182.73,124.85399999999998,114.93299999999999,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.16109385948152405,1.13932114890811,9,9,0,0,1.0
187.731,129.855,119.934,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.15437657838302735,1.13932114890811,9,9,0,0,1.0
192.732,134.856,124.935,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.14819706688910236,1.13932114890811,9,9,0,0,1.0
197.733,139.857,129.936,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.14249323168167408,1.13932114890811,9,9,0,0,1.0
202.731,144.855,134.934,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.13721523523937632,1.13932114890811,9,9,0,0,1.0
207.732,149.856,139.935,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.13231143425011616,1.13932114890811,9,9,0,0,1.0
212.733,154.857,144.936,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.1277460434384142,1.13932114890811,9,9,0,0,1.0
217.731,159.855,149.934,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.12348767158743182,1.13932114890811,9,9,0,0,1.0
222.732,164.856,154.935,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.11950173009190952,1.13932114890811,9,9,0,0,1.0
227.73,169.85399999999998,159.933,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.115767230976659,1.13932114890811,9,9,0,0,1.0
232.731,174.855,164.934,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.11225702736724995,1.13932114890811,9,9,0,0,1.0
237.732,179.856,169.935,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.10895342661482332,1.13932114890811,9,9,0,0,1.0
242.73,184.85399999999998,174.933,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.10584052495406815,1.13932114890811,9,9,0,0,1.0
247.731,189.855,179.934,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.10289884375265376,1.13932114890811,9,9,0,0,1.0
252.732,194.856,184.935,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.1001162600469895,1.13932114890811,9,9,0,0,1.0
257.73,199.854,189.93300000000002,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.09748174646738587,1.13932114890811,9,9,0,0,1.0
262.731,204.855,194.934,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.09498086814916845,1.13932114890811,9,9,0,0,1.0
267.732,209.85600000000002,199.93500000000003,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.09260509941626029,1.13932114890811,9,9,0,0,1.0
272.73,214.854,204.93300000000002,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.09034660377679535,1.13932114890811,9,9,0,0,1.0
277.731,219.855,209.934,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.08819438753031907,1.13932114890811,9,9,0,0,1.0
282.732,224.85600000000002,214.93500000000003,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.08614232466461953,1.13932114890811,9,9,0,0,1.0
287.73,229.854,219.93300000000002,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.08418473149454607,1.13932114890811,9,9,0,0,1.0
292.731,234.855,224.934,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.08231303649866184,1.13932114890811,9,9,0,0,1.0
297.732,239.85600000000002,229.93500000000003,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.08052275883093048,1.13932114890811,9,9,0,0,1.0
302.73,244.854,234.93300000000002,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.07880970554068607,1.13932114890811,9,9,0,0,1.0
307.731,249.855,239.934,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.07716705657301592,1.13932114890811,9,9,0,0,1.0
312.732,254.85600000000002,244.93500000000003,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.0755914857075959,1.13932114890811,9,9,0,0,1.0
317.73,259.85400000000004,249.93300000000002,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.07407985560846307,1.13932114890811,9,9,0,0,1.0
322.731,264.855,254.934,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.07262664278515224,1.13932114890811,9,9,0,0,1.0
327.732,269.85600000000005,259.93500000000006,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.07122934792078789,1.13932114890811,9,9,0,0,1.0
332.733,274.857,264.93600000000004,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.06988480445009361,1.13932114890811,9,9,0,0,1.0
337.731,279.855,269.93399999999997,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.0685908427681952,1.13932114890811,9,9,0,0,1.0
342.732,284.85600000000005,274.93500000000006,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.06734319221557822,1.13932114890811,9,9,0,0,1.0
347.733,289.857,279.93600000000004,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.06614011971232711,1.13932114890811,9,9,0,0,1.0
352.731,294.855,284.93399999999997,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.06497996220805521,1.13932114890811,9,9,0,0,1.0
357.732,299.85600000000005,289.93500000000006,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.06385914274506355,1.13932114890811,9,9,0,0,1.0
362.73,304.85400000000004,294.933,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.06277697155553974,1.13932114890811,9,9,0,0,1.0
367.731,309.855,299.93399999999997,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.061730249160782055,1.13932114890811,9,9,0,0,1.0
372.732,314.85600000000005,304.93500000000006,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.06071785971367668,1.13932114890811,9,9,0,0,1.0
377.73,319.85400000000004,309.933,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.05973871950321522,1.13932114890811,9,9,0,0,1.0
382.731,324.855,314.93399999999997,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.058790097454673056,1.13932114890811,9,9,0,0,1.0
387.729,329.853,319.932,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.05787167445516548,1.13932114890811,9,9,0,0,1.0
392.715,334.839,324.918,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.05698360987015186,1.13932114890811,9,9,0,0,1.0
397.713,339.83700000000005,329.91600000000005,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.947500087842346,18.515000551790003,0.7441920943134536,,16.250905699006996,0.056120347457504334,1.13932114890811,9,9,0,0,1.0
