ros_time_s,collector_elapsed_s,exploration_elapsed_s,map_width_cells,map_height_cells,map_resolution_m,total_cells,known_cells,unknown_cells,explored_area_m2,initial_explored_area_m2,newly_explored_area_m2,known_fraction,coverage_pct,path_length_m,area_per_second,area_per_meter,goals_seen,goals_succeeded,goals_aborted,goals_canceled,goal_success_rate
51.63,0.0,0.0,111,102,0.05000000074505806,11322,1167,10155,2.917500086948276,2.917500086948276,0.0,0.1030736618971913,,0.0,0.0,0.0,0,0,0,0,0.0
55.674,4.043999999999997,0.0,111,102,0.05000000074505806,11322,1167,10155,2.917500086948276,2.917500086948276,0.0,0.1030736618971913,,0.0,0.0,0.0,0,0,0,0,0.0
60.672,9.041999999999994,0.0,111,102,0.05000000074505806,11322,1167,10155,2.917500086948276,2.917500086948276,0.0,0.1030736618971913,,0.0,0.0,0.0,0,0,0,0,0.0
65.673,14.043,4.989000000000004,111,102,0.05000000074505806,11322,1167,10155,2.917500086948276,2.917500086948276,0.0,0.1030736618971913,,0.15405063237276703,0.0,0.0,1,0,0,0,0.0
70.674,19.044000000000004,9.990000000000009,111,102,0.05000000074505806,11322,1167,10155,2.917500086948276,2.917500086948276,0.0,0.1030736618971913,,0.17773251076399194,0.0,0.0,1,0,0,0,0.0
75.648,24.017999999999994,14.963999999999999,111,102,0.05000000074505806,11322,1167,10155,2.917500086948276,2.917500086948276,0.0,0.1030736618971913,,0.19713748582459206,0.0,0.0,1,0,0,0,0.0
80.643,29.012999999999998,19.959000000000003,111,102,0.05000000074505806,11322,1167,10155,2.917500086948276,2.917500086948276,0.0,0.1030736618971913,,0.21703218739582436,0.0,0.0,1,0,0,0,0.0
85.632,34.002,24.948000000000008,111,102,0.05000000074505806,11322,1167,10155,2.917500086948276,2.917500086948276,0.0,0.1030736618971913,,0.23406267620567642,0.0,0.0,1,0,0,0,0.0
90.63,38.99999999999999,29.945999999999998,111,102,0.05000000074505806,11322,1167,10155,2.917500086948276,2.917500086948276,0.0,0.1030736618971913,,0.2514911043476652,0.0,0.0,1,0,0,0,0.0
95.631,44.001,34.947,111,102,0.05000000074505806,11322,1167,10155,2.917500086948276,2.917500086948276,0.0,0.1030736618971913,,0.27106806887893076,0.0,0.0,1,0,0,0,0.0
100.593,48.963,39.909000000000006,111,102,0.05000000074505806,11322,1167,10155,2.917500086948276,2.917500086948276,0.0,0.1030736618971913,,0.2874098444063405,0.0,0.0,1,0,0,0,0.0
105.594,53.96399999999999,44.91,111,102,0.05000000074505806,11322,1167,10155,2.917500086948276,2.917500086948276,0.0,0.1030736618971913,,0.6290697582224418,0.0,0.0,1,0,0,0,0.0
