ros_time_s,collector_elapsed_s,exploration_elapsed_s,map_width_cells,map_height_cells,map_resolution_m,total_cells,known_cells,unknown_cells,explored_area_m2,initial_explored_area_m2,newly_explored_area_m2,known_fraction,coverage_pct,path_length_m,area_per_second,area_per_meter,goals_seen,goals_succeeded,goals_aborted,goals_canceled,goal_success_rate
152.556,152.556,84.891,112,103,0.05000000074505806,11536,6260,5276,15.650000466406349,2.955000088065863,12.695000378340485,0.5426490984743412,,4.767425146256933,0.14954471473230949,2.662863073646318,6,5,0,0,1.0
157.551,157.551,89.88599999999998,112,103,0.05000000074505806,11536,7110,4426,17.775000529736285,2.955000088065863,14.820000441670423,0.6163314840499307,,5.3559306525314065,0.164875513891712,2.7670262001368435,6,6,0,0,1.0
162.549,162.549,94.884,112,103,0.05000000074505806,11536,7719,3817,19.29750057511032,2.955000088065863,16.342500487044457,0.669122746185853,,5.751203016063347,0.17223663090768157,2.8415794819621527,7,6,0,0,1.0
167.547,167.547,99.88199999999999,112,103,0.05000000074505806,11536,7719,3817,19.29750057511032,2.955000088065863,16.342500487044457,0.669122746185853,,5.978516532341751,0.16361807419799823,2.7335377260624876,7,6,0,0,1.0
172.548,172.548,104.883,112,103,0.05000000074505806,11536,8307,3229,20.767500618919733,2.955000088065863,17.81250053085387,0.7200936199722607,,7.312413421156823,0.16983210368557222,2.4359263494754564,7,6,0,0,1.0
177.549,177.549,109.884,112,103,0.05000000074505806,11536,8307,3229,20.767500618919733,2.955000088065863,17.81250053085387,0.7200936199722607,,7.32516193816072,0.16210276774465682,2.431686928047139,7,7,0,0,1.0
182.535,182.535,114.86999999999999,112,103,0.05000000074505806,11536,8461,3075,21.15250063039363,2.955000088065863,18.197500542327766,0.7334431345353676,,8.207400205847115,0.15841821661293434,2.217206433940373,8,7,0,0,1.0
187.524,187.524,119.859,112,103,0.05000000074505806,11536,8502,3034,21.25500063344837,2.955000088065863,18.300000545382506,0.7369972260748959,,8.966567642018624,0.15267940284319498,2.0409147932622593,8,8,0,0,1.0
192.525,192.525,124.86,112,103,0.05000000074505806,11536,8518,3018,21.29500063464046,2.955000088065863,18.340000546574597,0.738384188626907,,9.641524436300793,0.14688451502942973,1.9021888776761933,9,8,0,0,1.0
197.526,197.526,129.861,112,103,0.05000000074505806,11536,8539,2997,21.347500636205083,2.955000088065863,18.39250054813922,0.7402045769764216,,10.924217155099234,0.14163221096510287,1.6836447213568912,9,8,0,0,1.0
202.524,202.524,134.85899999999998,112,103,0.05000000074505806,11536,8539,2997,21.347500636205083,2.955000088065863,18.39250054813922,0.7402045769764216,,10.936469257308094,0.13638318946558423,1.681758537916501,9,9,0,0,1.0
207.525,207.525,139.86,112,103,0.05000000074505806,11536,8554,2982,21.38500063732267,2.955000088065863,18.430000549256807,0.741504854368932,,11.596440393380625,0.13177463570182185,1.5892808417121562,10,9,0,0,1.0
212.526,212.526,144.861,112,103,0.05000000074505806,11536,8568,2968,21.42000063836575,2.955000088065863,18.465000550299887,0.7427184466019418,,13.790519439528802,0.12746702390774528,1.3389633821458724,10,9,0,0,1.0
217.527,217.527,149.86199999999997,112,103,0.05000000074505806,11536,8572,2964,21.430000638663774,2.955000088065863,18.475000550597912,0.7430651872399445,,14.690744715022259,0.12328008801829628,1.2575945541893463,10,10,0,0,1.0
222.528,222.528,154.863,112,103,0.05000000074505806,11536,8572,2964,21.430000638663774,2.955000088065863,18.475000550597912,0.7430651872399445,,15.163230292124847,0.1192989968591459,1.2184079641785208,11,10,0,0,1.0
227.526,227.526,159.861,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.955000088065863,18.507500551566487,0.7441920943134536,,15.68398457934602,0.1157724557682392,1.180025423892517,11,10,0,0,1.0
232.527,232.527,164.86199999999997,112,103,0.05000000074505806,11536,8585,2951,21.46250063963235,2.955000088065863,18.507500551566487,0.7441920943134536,,15.687609360975081,0.1122605606602279,1.179752767021739,11,11,0,0,1.0
237.528,237.528,169.863,112,103,0.05000000074505806,11536,8603,2933,21.507500640973454,2.955000088065863,18.552500552907592,0.745752427184466,,17.427689390064938,0.10922037496634106,1.064541611780382,12,11,0,0,1.0
242.526,242.526,174.861,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.1061700467987723,1.012098685191182,12,12,0,0,1.0
247.527,247.527,179.86199999999997,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.1032180257824339,1.012098685191182,12,12,0,0,1.0
252.528,252.528,184.863,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.10042572366173935,1.012098685191182,12,12,0,0,1.0
257.526,257.526,189.861,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.09778206452762875,1.012098685191182,12,12,0,0,1.0
262.527,262.527,194.86199999999997,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.09527255469655513,1.012098685191182,12,12,0,0,1.0
267.528,267.528,199.863,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.0928886314789637,1.012098685191182,12,12,0,0,1.0
272.529,272.529,204.86399999999998,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.0906210976710409,1.012098685191182,12,12,0,0,1.0
277.527,277.527,209.86199999999997,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.08846289730051236,1.012098685191182,12,12,0,0,1.0
282.528,282.528,214.863,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.08640389714971923,1.012098685191182,12,12,0,0,1.0
287.526,287.526,219.861,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.08443971669955164,1.012098685191182,12,12,0,0,1.0
292.527,292.527,224.86199999999997,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.08256175144435308,1.012098685191182,12,12,0,0,1.0
297.528,297.528,229.863,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.08076550185667168,1.012098685191182,12,12,0,0,1.0
302.526,302.526,234.861,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.07904675767062272,1.012098685191182,12,12,0,0,1.0
307.527,307.527,239.86199999999997,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.07739867320909574,1.012098685191182,12,12,0,0,1.0
312.528,312.528,244.863,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.07581790859901301,1.012098685191182,12,12,0,0,1.0
317.526,317.526,249.861,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.07430131374356191,1.012098685191182,12,12,0,0,1.0
322.527,322.527,254.86199999999997,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.0728433448426212,1.012098685191182,12,12,0,0,1.0
327.525,327.525,259.85999999999996,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.07144231722188919,1.012098685191182,12,12,0,0,1.0
332.526,332.526,264.861,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.07009337181872802,1.012098685191182,12,12,0,0,1.0
337.527,337.527,269.86199999999997,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.06879442290237278,1.012098685191182,12,12,0,0,1.0
342.525,342.525,274.85999999999996,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.06754347869198911,1.012098685191182,12,12,0,0,1.0
347.526,347.526,279.861,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.06633650474085394,1.012098685191182,12,12,0,0,1.0
352.527,352.527,284.86199999999997,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.06517190974324454,1.012098685191182,12,12,0,0,1.0
357.528,357.528,289.863,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.06404750020968568,1.012098685191182,12,12,0,0,1.0
362.526,362.526,294.861,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.06296187204574401,1.012098685191182,12,12,0,0,1.0
367.527,367.527,299.86199999999997,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.06191181461232208,1.012098685191182,12,12,0,0,1.0
372.528,372.528,304.863,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.06089620765156848,1.012098685191182,12,12,0,0,1.0
377.526,377.526,309.861,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.059913963206986755,1.012098685191182,12,12,0,0,1.0
382.527,382.527,314.86199999999997,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.0589623408136902,1.012098685191182,12,12,0,0,1.0
387.522,387.522,319.85699999999997,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.05804156405293654,1.012098685191182,12,12,0,0,1.0
392.523,392.523,324.858,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.05714804792641746,1.012098685191182,12,12,0,0,1.0
397.524,397.524,329.859,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.05628162503760735,1.012098685191182,12,12,0,0,1.0
402.507,402.507,334.842,112,103,0.05000000074505806,11536,8608,2928,21.520000641345984,2.955000088065863,18.56500055328012,0.7461858529819695,,18.343073481785282,0.05544406183597076,1.012098685191182,12,12,0,0,1.0
